,0,1,2,3,4,5,6,7,8,9,10,11
909,5,1,61,1,1,2,4752,866,12,113,95.000000,  
910,2,1,62,0,0,0,4102,782,525,263,-1,
911,3,1,62,1,0,0,4102,782,525,263,-1,
912,4,1,62,1,1,0,4102,782,525,263,-1,
913,5,1,62,1,1,1,4102,782,525,263,95.000000,   
914,2,1,63,0,0,0,4120,979,643,77,-1,
915,3,1,63,1,0,0,4120,979,643,77,-1,
916,4,1,63,1,1,0,4120,979,643,77,-1,
917,5,1,63,1,1,1,4120,1045,507,11,95.000000, 
918,5,1,63,1,1,2,4752,979,11,69,95.000000,     
919,2,1,64,0,0,0,2444,1051,656,6,-1,
920,3,1,64,1,0,0,2444,1051,656,6,-1,
921,4,1,64,1,1,0,2444,1051,656,6,-1,
922,5,1,64,1,1,1,2444,1051,656,6,95.000000, 
923,2,1,65,0,0,0,2176,1047,66,17,-1,
924,3,1,65,1,0,0,2176,1047,66,17,-1,
925,4,1,65,1,1,0,2176,1047,66,17,-1,
926,5,1,65,1,1,1,2176,1047,66,17,18.545448,2-VO300
927,2,1,66,0,0,0,2087,1048,86,24,-1,
928,3,1,66,1,0,0,2087,1048,86,24,-1,
929,4,1,66,1,1,0,2087,1048,86,24,-1,
930,5,1,66,1,1,1,2087,1048,86,24,95.000000, 
931,2,1,67,0,0,0,1663,1070,581,204,-1,
932,3,1,67,1,0,0,1667,1070,738,204,-1,
933,4,1,67,1,1,0,2025,1070,219,27,-1,
934,5,1,67,1,1,1,2025,1080,34,17,9.270470,ay
935,5,1,67,1,1,2,2175,1070,69,15,43.657127,011208
936,4,1,67,1,2,0,2014,1082,224,35,-1,
937,5,1,67,1,2,1,2014,1082,27,34,0.000000,Wan
938,5,1,67,1,2,2,2047,1102,36,15,0.000000,206
939,5,1,67,1,2,3,2173,1088,65,19,0.000000,26300
940,4,1,67,1,3,0,1663,1095,577,69,-1,
941,5,1,67,1,3,1,1663,1095,81,69,52.755959,aca
942,5,1,67,1,3,2,2172,1111,68,15,21.178810,va11207
943,4,1,67,1,4,0,1680,1143,51,17,-1,
944,5,1,67,1,4,1,1680,1143,51,17,10.255630,920-
945,4,1,67,1,5,0,1929,1189,83,17,-1,
946,5,1,67,1,5,1,1929,1189,83,17,0.000000,3/4NB481
947,4,1,67,1,6,0,1768,1202,229,34,-1,
948,5,1,67,1,6,1,1768,1202,27,34,30.679337,qT
949,5,1,67,1,6,2,1950,1211,47,15,84.873199,11205
950,4,1,67,1,7,0,1761,1223,314,40,-1,
951,5,1,67,1,7,1,1761,1223,51,40,82.623825,920—
952,5,1,67,1,7,2,2010,1237,65,17,0.000000,a'va302
953,4,1,67,1,8,0,1760,1254,317,20,-1,
954,5,1,67,1,8,1,1760,1254,48,11,21.775925,=
955,5,1,67,1,8,2,2009,1259,68,15,19.435318,vai1204
956,2,1,68,0,0,0,954,1269,1480,275,-1,
957,3,1,68,1,0,0,954,1269,1480,275,-1,
958,4,1,68,1,1,0,957,1269,1157,67,-1,
959,5,1,68,1,1,1,957,1269,1157,67,95.000000,      
960,4,1,68,1,2,0,1265,1336,842,55,-1,
961,5,1,68,1,2,1,1265,1336,842,55,95.000000,    
962,4,1,68,1,3,0,954,1391,1152,44,-1,
963,5,1,68,1,3,1,954,1391,1152,44,95.000000, 
964,4,1,68,1,4,0,954,1435,1152,19,-1,
965,5,1,68,1,4,1,954,1435,1152,19,95.000000, 
966,4,1,68,1,5,0,954,1454,1480,90,-1,
967,5,1,68,1,5,1,954,1454,280,88,95.000000, 
968,5,1,68,1,5,2,1859,1529,175,13,95.000000, 
969,5,1,68,1,5,3,2430,1511,4,33,95.000000, 
970,2,1,69,0,0,0,1793,1538,68,41,-1,
971,3,1,69,1,0,0,1793,1538,68,41,-1,
972,4,1,69,1,1,0,1795,1538,64,18,-1,
973,5,1,69,1,1,1,1795,1538,64,18,21.927002,6°VB302
974,4,1,69,1,2,0,1793,1564,68,15,-1,
975,5,1,69,1,2,1,1793,1564,68,15,39.083389,vB11202
976,2,1,70,0,0,0,1436,2464,347,427,-1,
977,3,1,70,1,0,0,1436,2464,347,427,-1,
978,4,1,70,1,1,0,1436,2464,280,147,-1,
979,5,1,70,1,1,1,1436,2464,280,147,95.000000,  
980,4,1,70,1,2,0,1603,2611,180,280,-1,
981,5,1,70,1,2,1,1603,2611,180,280,95.000000,  
982,5,1,70,1,2,2,1687,2611,96,151,95.000000, 
983,2,1,71,0,0,0,1669,2620,18,133,-1,
984,3,1,71,1,0,0,1669,2620,18,133,-1,
985,4,1,71,1,1,0,1669,2620,18,133,-1,
986,5,1,71,1,1,1,1669,2620,18,133,11.317833,4°-DO-AB-5741
987,2,1,72,0,0,0,2246,3249,262,16,-1,
988,3,1,72,1,0,0,2246,3249,262,16,-1,
989,4,1,72,1,1,0,2246,3249,262,16,-1,
990,5,1,72,1,1,1,2246,3255,12,7,91.432869,=
991,5,1,72,1,1,2,2269,3249,59,16,83.614098,WHP-B
992,5,1,72,1,1,3,2340,3249,105,16,48.562019,MODIFICATION
993,5,1,72,1,1,4,2456,3249,52,16,96.616592,SCOPE
994,2,1,73,0,0,0,2458,1486,375,80,-1,
995,3,1,73,1,0,0,2458,1486,375,80,-1,
996,4,1,73,1,1,0,2653,1486,180,18,-1,
997,5,1,73,1,1,1,2653,1486,180,18,21.349159,187-PF-D1-1053-2H1
998,4,1,73,1,2,0,2474,1494,156,31,-1,
999,5,1,73,1,2,1,2474,1500,38,20,5.471336,Dod-—Q
1000,5,1,73,1,2,2,2561,1494,69,31,18.724533,Hey
1001,4,1,73,1,3,0,2458,1530,73,17,-1,
1002,5,1,73,1,3,1,2458,1530,73,17,26.694115,18VB302
1003,4,1,73,1,4,0,2458,1550,69,16,-1,
1004,5,1,73,1,4,1,2458,1550,69,16,34.858696,¥BI1223
1005,2,1,74,0,0,0,2403,1048,850,27,-1,
1006,3,1,74,1,0,0,2403,1048,850,27,-1,
1007,4,1,74,1,1,0,2403,1048,850,27,-1,
1008,5,1,74,1,1,1,2403,1048,850,27,95.000000,  
1009,2,1,75,0,0,0,2711,1194,2006,314,-1,
1010,3,1,75,1,0,0,2715,1194,2002,314,-1,
1011,4,1,75,1,1,0,3099,1194,1344,39,-1,
1012,5,1,75,1,1,1,3099,1215,28,3,95.119728,=
1013,5,1,75,1,1,2,3206,1194,174,39,45.785324,2°=00-D1-5026-2H1
1014,5,1,75,1,1,3,4321,1205,19,15,87.806046,30
1015,5,1,75,1,1,4,4352,1205,39,15,87.620148,BEND
1016,5,1,75,1,1,5,4402,1204,41,20,82.269531,(1EA)
1017,4,1,75,1,2,0,2765,1224,358,38,-1,
1018,5,1,75,1,2,1,2765,1224,20,15,85.214973,HH
1019,5,1,75,1,2,2,2796,1224,12,14,62.118149,©
1020,5,1,75,1,2,3,2820,1224,18,16,95.627106,23
1021,5,1,75,1,2,4,2849,1224,34,20,72.595322,Borg
1022,5,1,75,1,2,5,3103,1224,20,38,87.768349,T
1023,4,1,75,1,3,0,4655,1266,43,15,-1,
1024,5,1,75,1,3,1,4655,1266,43,15,64.084351,NON
1025,4,1,75,1,4,0,2764,1265,1953,39,-1,
1026,5,1,75,1,4,1,2764,1277,17,16,85.670685,LL
1027,5,1,75,1,4,2,2791,1278,12,15,62.486565,©
1028,5,1,75,1,4,3,2814,1278,34,15,79.489624,3.45
1029,5,1,75,1,4,4,2859,1278,34,19,93.825050,Borg
1030,5,1,75,1,4,5,3103,1267,20,37,49.240944,x
1031,5,1,75,1,4,6,4576,1265,78,16,87.507782,INSULATION
1032,5,1,75,1,4,7,4676,1266,41,15,87.507782,ONLY
1033,4,1,75,1,5,0,3270,1326,87,15,-1,
1034,5,1,75,1,5,1,3270,1326,87,15,9.210960,CORROSION
1035,4,1,75,1,6,0,3270,1348,50,16,-1,
1036,5,1,75,1,6,1,3270,1348,50,16,96.892143,PROBE
1037,4,1,75,1,7,0,2919,1365,484,31,-1,
1038,5,1,75,1,7,1,2919,1365,25,16,58.938583,BY
1039,5,1,75,1,7,2,3280,1380,26,16,48.881649,CP
1040,5,1,75,1,7,3,3311,1359,11,42,48.881649,\
1041,5,1,75,1,7,4,3335,1372,37,15,94.584435,NOTE
1042,5,1,75,1,7,5,3385,1372,18,15,94.584435,10
1043,4,1,75,1,8,0,2917,1395,520,17,-1,
1044,5,1,75,1,8,1,2917,1395,40,17,52.027626,20—
1045,5,1,75,1,8,2,3340,1396,97,16,86.617294,RETRIEVABLE
1046,4,1,75,1,9,0,2711,1400,683,39,-1,
1047,5,1,75,1,9,1,2711,1400,78,39,84.639015,FLUSHING
1048,5,1,75,1,9,2,3269,1410,52,17,23.738365,9201
1049,5,1,75,1,9,3,3341,1417,53,15,6.006302,mG
1050,4,1,75,1,10,0,2852,1427,464,46,-1,
1051,5,1,75,1,10,1,2852,1434,97,32,0.000000,zwex0k
1052,5,1,75,1,10,2,2963,1442,15,10,40.358276,=
1053,5,1,75,1,10,3,3262,1427,54,46,37.261131,ig
1054,4,1,75,1,11,0,2848,1468,129,27,-1,
1055,5,1,75,1,11,1,2848,1468,77,27,8.529465,VAli1222
1056,5,1,75,1,11,2,2964,1473,13,4,40.269123,3
1057,4,1,75,1,12,0,2962,1480,82,28,-1,
1058,5,1,75,1,12,1,2962,1480,82,28,50.685570,ra
1059,2,1,76,0,0,0,1752,1511,2826,566,-1,
1060,3,1,76,1,0,0,1752,1511,2826,566,-1,
1061,4,1,76,1,1,0,2430,1511,549,54,-1,
1062,5,1,76,1,1,1,2430,1544,4,21,95.000000,  
1063,5,1,76,1,1,2,2820,1511,159,54,95.000000,   
1064,4,1,76,1,2,0,2430,1574,552,60,-1,
1065,5,1,76,1,2,1,2430,1574,552,60,95.000000,  
1066,4,1,76,1,3,0,2430,1634,552,30,-1,
1067,5,1,76,1,3,1,2430,1634,552,30,95.000000,  
1068,4,1,76,1,4,0,2425,1664,557,36,-1,
1069,5,1,76,1,4,1,2425,1664,557,36,95.000000, 
1070,4,1,76,1,5,0,1752,2011,1230,36,-1,
1071,5,1,76,1,5,1,1752,2011,1096,36,95.000000,  
1072,5,1,76,1,5,2,2978,2011,4,13,95.000000, 
1073,4,1,76,1,6,0,1752,2047,2826,30,-1,
1074,5,1,76,1,6,1,1752,2047,2826,30,95.000000, 
1075,2,1,77,0,0,0,2848,2020,130,18,-1,
1076,3,1,77,1,0,0,2848,2020,130,18,-1,
1077,4,1,77,1,1,0,2848,2020,130,18,-1,
1078,5,1,77,1,1,1,2848,2020,130,18,0.000000,6°-W-01-2120
1079,2,1,78,0,0,0,2728,3067,375,28,-1,
1080,3,1,78,1,0,0,2728,3067,375,28,-1,
1081,4,1,78,1,1,0,2728,3067,375,28,-1,
1082,5,1,78,1,1,1,2728,3067,79,27,96.313911,LAST
1083,5,1,78,1,1,2,2832,3067,105,28,96.443405,VALVE
1084,5,1,78,1,1,3,2965,3067,138,27,96.747292,NUMBER
1085,2,1,79,0,0,0,2836,3107,158,27,-1,
1086,3,1,79,1,0,0,2836,3107,158,27,-1,
1087,4,1,79,1,1,0,2836,3107,158,27,-1,
1088,5,1,79,1,1,1,2836,3107,87,27,96.824280,USED
1089,5,1,79,1,1,2,2950,3107,44,27,96.835365,ON
1090,2,1,80,0,0,0,2777,3146,252,27,-1,
1091,3,1,80,1,0,0,2777,3146,252,27,-1,
1092,4,1,80,1,1,0,2777,3146,252,27,-1,
1093,5,1,80,1,1,1,2777,3146,73,27,95.267258,THIS
1094,5,1,80,1,1,2,2878,3146,151,27,95.267258,DRAWING
1095,2,1,81,0,0,0,2702,3045,427,191,-1,
1096,3,1,81,1,0,0,2702,3045,427,191,-1,
1097,4,1,81,1,1,0,2702,3045,427,191,-1,
1098,5,1,81,1,1,1,2702,3045,427,191,95.000000, 
1099,2,1,82,0,0,0,2994,875,1718,324,-1,
1100,3,1,82,1,0,0,2994,875,1718,322,-1,
1101,4,1,82,1,1,0,3493,882,157,26,-1,
1102,5,1,82,1,1,1,3493,882,63,26,86.619080,BARRED
1103,5,1,82,1,1,2,3647,899,3,4,0.000000,e
1104,4,1,82,1,2,0,3176,875,809,55,-1,
1105,5,1,82,1,2,1,3176,875,35,55,32.653954,a
1106,5,1,82,1,2,2,3495,887,28,37,83.801025,TEE
1107,5,1,82,1,2,3,3640,898,39,16,84.192848,NOTE
1108,5,1,82,1,2,4,3689,899,9,14,92.488670,4
1109,5,1,82,1,2,5,3969,896,16,17,84.923004,PI
1110,4,1,82,1,3,0,3176,927,826,29,-1,
1111,5,1,82,1,3,1,3176,931,34,19,25.438599,35
1112,5,1,82,1,3,2,3496,928,61,17,0.000000,"24°18"""
1113,5,1,82,1,3,3,3645,939,16,17,66.137962,Zi
1114,5,1,82,1,3,4,3950,927,52,17,0.000000,920
1115,4,1,82,1,4,0,3174,950,857,36,-1,
1116,5,1,82,1,4,1,3174,950,36,26,56.161469,ae
1117,5,1,82,1,4,2,3629,970,53,16,4.933990,920-
1118,5,1,82,1,4,3,3894,962,66,18,0.000000,awe
1119,5,1,82,1,4,4,4016,958,15,15,34.436165,&
1120,4,1,82,1,5,0,3170,982,943,36,-1,
1121,5,1,82,1,5,1,3170,985,4,2,58.332825,=
1122,5,1,82,1,5,2,3240,982,98,18,0.000000,24N8325FB
1123,5,1,82,1,5,3,3379,982,99,18,9.812584,"—24°VBS25,FB"
1124,5,1,82,1,5,4,3893,982,71,32,24.199425,W11230
1125,5,1,82,1,5,5,4016,989,15,14,36.805996,al
1126,5,1,82,1,5,6,4054,1002,38,16,60.212658,note
1127,5,1,82,1,5,7,4103,1002,10,15,84.480362,5
1128,4,1,82,1,6,0,3235,1002,796,35,-1,
1129,5,1,82,1,6,1,3235,1002,72,26,60.694733,VB11227
1130,5,1,82,1,6,2,3373,1002,73,26,35.800072,VB11228
1131,5,1,82,1,6,3,3580,1012,38,14,94.845901,NOTE
1132,5,1,82,1,6,4,3632,1012,14,14,60.811394,11
1133,5,1,82,1,6,5,3746,1011,10,26,0.000000,%)
1134,5,1,82,1,6,6,4015,1006,16,10,42.237389,Se
1135,4,1,82,1,7,0,3683,1016,1027,40,-1,
1136,5,1,82,1,7,1,3683,1016,27,40,0.000000,Kz
1137,5,1,82,1,7,2,3719,1016,41,40,0.000000,hcg
1138,5,1,82,1,7,3,4574,1017,10,38,44.179672,1
1139,5,1,82,1,7,4,4599,1017,20,38,59.131565,10
1140,5,1,82,1,7,5,4578,1021,132,30,47.161163,PPEUNE
1141,5,1,82,1,7,6,4700,1017,14,38,93.193474,|
1142,4,1,82,1,8,0,3213,1021,907,48,-1,
1143,5,1,82,1,8,1,3213,1043,26,18,30.564415,a
1144,5,1,82,1,8,2,3253,1021,40,44,68.638779,boa
1145,5,1,82,1,8,3,3397,1021,40,44,79.242630,bod
1146,5,1,82,1,8,4,3687,1038,6,12,28.390396,Q
1147,5,1,82,1,8,5,3804,1036,193,33,44.297314,24°-PF-D11—-1058-2H1
1148,5,1,82,1,8,6,4045,1026,75,40,37.526222,At
1149,4,1,82,1,9,0,3246,1051,1466,30,-1,
1150,5,1,82,1,9,1,3246,1051,37,16,92.024406,NOTE
1151,5,1,82,1,9,2,3294,1051,10,16,80.104019,S
1152,5,1,82,1,9,3,3390,1051,37,16,34.694817,OTE
1153,5,1,82,1,9,4,3438,1051,10,16,80.337646,5
1154,5,1,82,1,9,5,3552,1057,43,15,3.024368,-)2
1155,5,1,82,1,9,6,4223,1072,41,9,26.197571,vant
1156,5,1,82,1,9,7,4581,1064,20,16,92.579277,TO
1157,5,1,82,1,9,8,4612,1064,100,16,92.579277,PRODUCTION
1158,4,1,82,1,10,0,3355,1066,1296,54,-1,
1159,5,1,82,1,10,1,3355,1066,34,54,1.905090,5y4
1160,5,1,82,1,10,2,3400,1066,43,54,7.047737,voi
1161,5,1,82,1,10,3,3552,1075,43,28,45.862850,ala
1162,5,1,82,1,10,4,4131,1079,102,39,0.000000,3/4vous1§
1163,5,1,82,1,10,5,4254,1073,61,15,72.012848,NOES
1164,5,1,82,1,10,6,4582,1085,69,16,95.200569,PIPELINE
1165,4,1,82,1,11,0,2994,1109,100,18,-1,
1166,5,1,82,1,11,1,2994,1109,100,18,33.974701,"2°va300,CSC"
1167,4,1,82,1,12,0,3018,1095,1366,99,-1,
1168,5,1,82,1,12,1,3018,1113,30,36,4.376564,val
1169,5,1,82,1,12,2,3054,1130,36,15,4.376564,1224
1170,5,1,82,1,12,3,3104,1095,23,54,15.837791,Hf
1171,5,1,82,1,12,4,3146,1114,82,36,0.000000,3/4'Va48!
1172,5,1,82,1,12,5,3552,1135,43,14,41.935574,ata
1173,5,1,82,1,12,6,4319,1124,65,70,30.367645,eA
1174,4,1,82,1,13,0,3552,1127,837,72,-1,
1175,5,1,82,1,13,1,3552,1151,43,30,35.903427,ae:
1176,5,1,82,1,13,2,4333,1127,56,72,59.828026,al
1177,4,1,82,1,14,0,4024,1177,122,20,-1,
1178,5,1,82,1,14,1,4024,1178,19,16,70.145882,3D
1179,5,1,82,1,14,2,4055,1178,39,16,92.942009,BEND
1180,5,1,82,1,14,3,4106,1177,40,20,90.541893,(3EA)
1181,2,1,83,0,0,0,2999,1144,241,213,-1,
1182,3,1,83,1,0,0,2999,1144,241,213,-1,
1183,4,1,83,1,1,0,2999,1144,241,213,-1,
1184,5,1,83,1,1,1,2999,1144,241,213,95.000000, 
1185,2,1,84,0,0,0,4019,1045,744,75,-1,
1186,3,1,84,1,0,0,4019,1045,744,75,-1,
1187,4,1,84,1,1,0,4019,1045,744,29,-1,
1188,5,1,84,1,1,1,4019,1045,26,29,95.000000, 
1189,5,1,84,1,1,2,4120,1056,11,18,95.000000, 
1190,5,1,84,1,1,3,4233,1056,45,18,95.000000, 
1191,5,1,84,1,1,4,4752,1048,11,24,95.000000, 
1192,4,1,84,1,2,0,4019,1074,107,46,-1,
1193,5,1,84,1,2,1,4019,1074,107,46,95.000000, 
1194,2,1,85,0,0,0,2403,1072,2360,117,-1,
1195,3,1,85,1,0,0,2403,1072,2360,117,-1,
1196,4,1,85,1,1,0,2403,1072,2360,32,-1,
1197,5,1,85,1,1,1,2403,1075,850,29,95.000000,   
1198,5,1,85,1,1,2,4752,1072,11,20,95.000000,  
1199,4,1,85,1,2,0,2907,1104,197,28,-1,
1200,5,1,85,1,2,1,2907,1104,197,28,95.000000,  
1201,4,1,85,1,3,0,2907,1132,84,57,-1,
1202,5,1,85,1,3,1,2907,1132,84,57,95.000000, 
1203,2,1,86,0,0,0,3039,1101,1724,548,-1,
1204,3,1,86,1,0,0,3039,1101,1724,548,-1,
1205,4,1,86,1,1,0,4751,1101,12,113,-1,
1206,5,1,86,1,1,1,4751,1101,12,113,95.000000,   
1207,4,1,86,1,2,0,4751,1214,12,48,-1,
1208,5,1,86,1,2,1,4751,1214,12,48,95.000000,   
1209,4,1,86,1,3,0,4751,1262,12,57,-1,
1210,5,1,86,1,3,1,4751,1262,12,57,95.000000,   
1211,4,1,86,1,4,0,4751,1319,12,38,-1,
1212,5,1,86,1,4,1,4751,1319,12,38,95.000000,  
1213,4,1,86,1,5,0,4751,1357,12,99,-1,
1214,5,1,86,1,5,1,4751,1357,12,99,95.000000,  
1215,4,1,86,1,6,0,3044,1456,1719,62,-1,
1216,5,1,86,1,6,1,3044,1456,1719,62,95.000000,   
1217,4,1,86,1,7,0,3039,1517,1724,132,-1,
1218,5,1,86,1,7,1,3039,1517,1724,132,95.000000,   
1219,2,1,87,0,0,0,4019,1074,219,99,-1,
1220,3,1,87,1,0,0,4019,1074,219,99,-1,
1221,4,1,87,1,1,0,4019,1074,219,51,-1,
1222,5,1,87,1,1,1,4019,1074,219,51,95.000000,   
1223,4,1,87,1,2,0,4019,1125,219,48,-1,
1224,5,1,87,1,2,1,4019,1125,219,48,95.000000, 
1225,2,1,88,0,0,0,4482,1189,148,17,-1,
1226,3,1,88,1,0,0,4482,1189,148,17,-1,
1227,4,1,88,1,1,0,4482,1189,148,17,-1,
1228,5,1,88,1,1,1,4482,1189,65,17,66.245491,TOPSIDES
1229,5,1,88,1,1,2,4557,1189,73,17,96.747162,PIPELINE
1230,2,1,89,0,0,0,4490,1214,234,101,-1,
1231,3,1,89,1,0,0,4490,1214,234,101,-1,
1232,4,1,89,1,1,0,4553,1214,10,43,-1,
1233,5,1,89,1,1,1,4553,1214,10,43,95.000000, 
1234,4,1,89,1,2,0,4490,1257,234,58,-1,
1235,5,1,89,1,2,1,4490,1257,87,58,95.000000,  
1236,5,1,89,1,2,2,4717,1257,7,32,95.000000, 
1237,2,1,90,0,0,0,3036,1586,1727,48,-1,
1238,3,1,90,1,0,0,3036,1586,1727,48,-1,
1239,4,1,90,1,1,0,3036,1586,1727,48,-1,
1240,5,1,90,1,1,1,3036,1586,1727,48,95.000000,   
1241,5,1,90,1,1,2,4751,1597,12,4,95.000000, 
1242,2,1,91,0,0,0,4027,1605,675,66,-1,
1243,3,1,91,1,0,0,4027,1605,675,66,-1,
1244,4,1,91,1,1,0,4027,1605,632,23,-1,
1245,5,1,91,1,1,1,4027,1609,173,17,15.876740,2°-DC-A1-5025-2H1
1246,5,1,91,1,1,2,4271,1605,54,16,96.562721,SLOPE
1247,5,1,91,1,1,3,4396,1618,4,10,46.025806,:
1248,5,1,91,1,1,4,4585,1605,17,15,95.067230,TO
1249,5,1,91,1,1,5,4610,1605,49,15,92.711243,CLOSED
1250,4,1,91,1,2,0,4616,1630,56,16,-1,
1251,5,1,91,1,2,1,4616,1630,56,16,95.236176,HEADER
1252,4,1,91,1,3,0,4587,1656,115,15,-1,
1253,5,1,91,1,3,1,4587,1656,32,15,56.547989,WG
1254,5,1,91,1,3,2,4629,1656,73,15,89.279510,01-0150
1255,2,1,92,0,0,0,3036,1601,1727,206,-1,
1256,3,1,92,1,0,0,3036,1601,1727,206,-1,
1257,4,1,92,1,1,0,4751,1601,12,33,-1,
1258,5,1,92,1,1,1,4751,1601,12,33,95.000000, 
1259,4,1,92,1,2,0,3036,1634,1727,24,-1,
1260,5,1,92,1,2,1,3036,1634,1551,24,95.000000,  
1261,5,1,92,1,2,2,4702,1634,61,24,95.000000,  
1262,4,1,92,1,3,0,3036,1654,1727,130,-1,
1263,5,1,92,1,3,1,3036,1654,1727,130,95.000000,  
1264,4,1,92,1,4,0,3036,1784,1727,23,-1,
1265,5,1,92,1,4,1,3036,1784,1727,23,95.000000,  
1266,2,1,93,0,0,0,4751,1654,12,24,-1,
1267,3,1,93,1,0,0,4751,1654,12,24,-1,
1268,4,1,93,1,1,0,4751,1654,12,24,-1,
1269,5,1,93,1,1,1,4751,1654,12,24,95.000000, 
1270,2,1,94,0,0,0,4727,1807,36,204,-1,
1271,3,1,94,1,0,0,4727,1807,36,204,-1,
1272,4,1,94,1,1,0,4727,1807,36,113,-1,
1273,5,1,94,1,1,1,4727,1807,36,113,95.000000,    
1274,4,1,94,1,2,0,4732,1920,31,41,-1,
1275,5,1,94,1,2,1,4732,1920,31,41,95.000000, 
1276,4,1,94,1,3,0,4732,1961,31,50,-1,
1277,5,1,94,1,3,1,4732,1961,31,50,95.000000, 
1278,2,1,95,0,0,0,3054,1807,1273,33,-1,
1279,3,1,95,1,0,0,3054,1807,1273,33,-1,
1280,4,1,95,1,1,0,3054,1807,1273,33,-1,
1281,5,1,95,1,1,1,3054,1807,975,13,95.000000, 
1282,5,1,95,1,1,2,4210,1807,117,33,95.000000, 
1283,2,1,96,0,0,0,3423,1811,1304,44,-1,
1284,3,1,96,1,0,0,3423,1811,1304,44,-1,
1285,4,1,96,1,1,0,4029,1811,531,28,-1,
1286,5,1,96,1,1,1,4029,1811,181,28,43.305908,18—PF-D1—1070-2H1
1287,5,1,96,1,1,2,4336,1816,40,16,92.825211,FROM
1288,5,1,96,1,1,3,4387,1817,56,15,84.287041,WHP-B
1289,5,1,96,1,1,4,4454,1817,23,15,79.284340,PIG
1290,5,1,96,1,1,5,4488,1816,72,16,84.375717,RECENER
1291,4,1,96,1,2,0,3423,1824,1304,31,-1,
1292,5,1,96,1,2,1,3423,1830,80,20,0.000000,pod}
1293,5,1,96,1,2,2,3594,1830,37,21,0.000000,po
1294,5,1,96,1,2,3,3782,1824,70,31,40.671902,GEA
1295,5,1,96,1,2,4,4580,1825,147,30,27.453178,Coron]
1296,2,1,97,0,0,0,3410,1856,223,18,-1,
1297,3,1,97,1,0,0,3410,1856,223,18,-1,
1298,4,1,97,1,1,0,3410,1856,223,18,-1,
1299,5,1,97,1,1,1,3410,1856,44,18,26.088860,18'VB
1300,5,1,97,1,1,2,3474,1856,43,18,54.012024,18°C
1301,5,1,97,1,1,3,3589,1856,44,18,11.847824,188
1302,2,1,98,0,0,0,3510,1930,56,21,-1,
1303,3,1,98,1,0,0,3510,1930,56,21,-1,
1304,4,1,98,1,1,0,3510,1930,56,21,-1,
1305,5,1,98,1,1,1,3510,1930,56,21,43.041973,3/4N8
1306,2,1,99,0,0,0,4729,2011,34,36,-1,
1307,3,1,99,1,0,0,4729,2011,34,36,-1,
1308,4,1,99,1,1,0,4729,2011,34,36,-1,
1309,5,1,99,1,1,1,4729,2011,34,36,95.000000, 
1310,2,1,100,0,0,0,4334,2022,203,16,-1,
1311,3,1,100,1,0,0,4334,2022,203,16,-1,
1312,4,1,100,1,1,0,4334,2022,203,16,-1,
1313,5,1,100,1,1,1,4334,2022,20,16,81.485291,TO
1314,5,1,100,1,1,2,4364,2022,55,16,91.257629,WHP-B
1315,5,1,100,1,1,3,4430,2022,24,16,92.820335,PIG
1316,5,1,100,1,1,4,4465,2022,72,16,92.820335,RECENER
1317,2,1,101,0,0,0,1752,2077,3011,477,-1,
1318,3,1,101,1,0,0,1752,2077,3011,477,-1,
1319,4,1,101,1,1,0,1752,2077,3011,477,-1,
1320,5,1,101,1,1,1,1752,2077,3011,477,95.000000,  
1321,5,1,101,1,1,2,4361,2455,402,68,95.000000, 
1322,2,1,102,0,0,0,4312,2300,441,4,-1,
1323,3,1,102,1,0,0,4312,2300,441,4,-1,
1324,4,1,102,1,1,0,4312,2300,441,4,-1,
1325,5,1,102,1,1,1,4312,2300,441,4,95.000000, 
1326,2,1,103,0,0,0,3916,2341,839,6,-1,
1327,3,1,103,1,0,0,3916,2341,839,6,-1,
1328,4,1,103,1,1,0,3916,2341,839,6,-1,
1329,5,1,103,1,1,1,3916,2341,839,6,95.000000, 
1330,2,1,104,0,0,0,3916,2384,836,6,-1,
1331,3,1,104,1,0,0,3916,2384,836,6,-1,
1332,4,1,104,1,1,0,3916,2384,836,6,-1,
1333,5,1,104,1,1,1,3916,2384,836,6,95.000000, 
1334,2,1,105,0,0,0,3916,2426,839,6,-1,
1335,3,1,105,1,0,0,3916,2426,839,6,-1,
1336,4,1,105,1,1,0,3916,2426,839,6,-1,
1337,5,1,105,1,1,1,3916,2426,839,6,95.000000, 
1338,2,1,106,0,0,0,3916,2468,583,6,-1,
1339,3,1,106,1,0,0,3916,2468,583,6,-1,
1340,4,1,106,1,1,0,3916,2468,583,6,-1,
1341,5,1,106,1,1,1,3916,2468,583,6,95.000000, 
1342,2,1,107,0,0,0,4066,2472,295,73,-1,
1343,3,1,107,1,0,0,4066,2472,295,73,-1,
1344,4,1,107,1,1,0,4066,2472,295,34,-1,
1345,5,1,107,1,1,1,4066,2472,64,29,79.985214,ISSUED
1346,5,1,107,1,1,2,4144,2485,36,16,91.422264,FOR
1347,5,1,107,1,1,3,4193,2483,168,23,91.071342,APPROVAL/HAZOP
1348,4,1,107,1,2,0,4066,2527,227,18,-1,
1349,5,1,107,1,2,1,4066,2527,64,18,94.429634,ISSUED
1350,5,1,107,1,2,2,4145,2527,35,17,96.365746,FOR
1351,5,1,107,1,2,3,4193,2527,100,18,95.863472,COMMENTS
1352,2,1,108,0,0,0,3908,2455,158,68,-1,
